Order,Component,Type
5093,ほら！冷蔵庫の横にゴキブリがいるでしょ！早くなんとかして！,sentence
5094,地質,word
5095,そうした決定は、今度は、丘そのものの地質的構造に影響される。,sentence
5096,這う,word
5097,この手紙には外国切手がはってある。,sentence
5098,埋め立て,word
5099,姫,word
5100,お姫さまがカエルにキスをすると、カエルは素敵な王子さまになりました。,sentence
5101,増減,word
5102,シングル,word
5103,そう、専用浴室付きのシングルにしてください。,sentence
5104,壇,word
5105,温める,word
5106,この料理をもうすこし温めてもらえませんか。,sentence
5107,夜空,word
5108,いつか火星の地上に立つ誰かは夜空の地球の写真を撮る。,sentence
5109,右足,word
5110,その事故で私は右足を負傷した。,sentence
5111,大前提,word
5112,大地震,word
5113,その大地震が起こったとき、私はほんの１０歳だった。,sentence
5114,失格,word
5115,その語の綴りを間違って、彼はコンテストに失格した。,sentence
5116,素,word
5117,そ、そうじゃなくて、・・・　素の自分、本当の私を必要としてくれる人がいるなんて、考えたこともありませんでしたから。,sentence
5118,好転,word
5119,その状況はきっと好転するだろう。,sentence
5120,数カ月,word
5121,あのフランス人は日本にきてわずか数ヶ月です。,sentence
5122,始め,word
5123,この髪型は１９世紀始めに初めて見られるようになった。,sentence
5124,済み,word
5125,このテーブルは予約済みです。,sentence
5126,学界,word
5127,トーナメント,word
5128,このトーナメントに優勝するには、７回続けて勝たなくてはいけません。,sentence
5129,学費,word
5130,その金は私の学費に大いに役立つだろう。,sentence
5131,充電,word
5132,「どうして電話しなかったんだ？」「携帯の充電が切れちゃったのよ」,sentence
5133,実況,word
5134,動き回る,word
5135,あなたがこんなに早くまたおきて動き回れるようになって本当によかった。,sentence
5136,実物,word
5137,あの彼の写真は実物より悪く撮れている。,sentence
5138,バランス,word
5139,これらのものがバランスのとれた食事を構成する。,sentence
5140,容積,word
5141,容積を計算するためには縦と横と深さをかければよい。,sentence
5142,定期的,word
5143,ここでは定期的に安全点検を実施します。,sentence
5144,密集,word
5145,このあたりは若者が密集することが多い。,sentence
5146,トランク,word
5147,この荷物をトランクにいれてもらえますか。,sentence
5148,小麦粉,word
5149,このケーキには小麦粉、牛乳、卵、砂糖が含まれています。,sentence
5150,じろじろ,word
5151,じろじろと私を見ないでくれませんか？,sentence
5152,山脈,word
5153,あの山脈の名前は何と言いますか。,sentence
5154,向かい,word
5155,あなたの家の向かいにあるのは誰の家ですか。,sentence
5156,差し引き,word
5157,ウエスト,word
5158,あなたはどうお思いになって、ウェストさん？,sentence
5159,年下,word
5160,「花子と太郎って、どっちが年下なの？」「太郎だよ」,sentence
5161,結び付ける,word
5162,ロープを木に結び付けなさい。,sentence
5163,年月,word
5164,あれだけのコインを収集するのにどれだけの年月がかかりましたか。,sentence
5165,利己,word
5166,とりわけ我々は利己主義になってはならない。,sentence
5167,建つ,word
5168,眠たい,word
5169,ここにいる人は、みんなとても眠たそうに見える。,sentence
5170,引用,word
5171,「自分を愛するようにあなたの隣人を愛せよ」ということばは聖書からの引用です。,sentence
5172,建築家,word
5173,「私の父は建築家です。そして私も建築家になりたいと思います」と彼は言った。,sentence
5174,弱気,word
5175,彼は彼女の弱気を叱った。,sentence
5176,ビン,word-reading
5177,このビンの中には少量のウイスキーがある。,sentence
5178,必然,word
5179,彼らの出会いは必然だった。,sentence
5180,必然的,word
5181,それは必然的に延期しなければならない。,sentence
5182,持ち出す,word
5183,この本は持ち出してはいけません。,sentence
5184,性急,word
5185,あなたは何でも性急過ぎる。,sentence
5186,明朝,word
5187,どうか明朝６時に起こして下さい。,sentence
5188,憎悪,word
5189,彼は先生に対して激しい憎悪を抱いていた。,sentence
5190,幕,word
5191,この劇は三幕からなる。,sentence
5192,手袋,word
5193,この手袋が彼女の手を暖かくしてくれた。,sentence
5194,英作文,word
5195,あなたの英作文は申し分がありません。,sentence
5196,手配,word
5197,ご手配ありがとうございます。,sentence
5198,甥,word
5199,こちらへおいでのときはどうぞお立ち寄りください。,sentence
5200,故意,word
5201,それは偶然だったのか、それとも故意にであったのか。,sentence
5202,焦がれる,word
5203,昼夜,word
5204,彼は会社のために昼夜の別なく働いた。,sentence
5205,割り込む,word
5206,トムは「詰めてくれ」と言って強引に割り込んで座った。,sentence
5207,昼過ぎ,word
5208,昼過ぎからはちょっと忙しくなるんだ。,sentence
5209,思い掛ける,sentence-component
5210,何か思いがけないことが起こらなければ、明日あなたに会えます。,sentence
5211,本屋,word
5212,あの本屋でたまたまその本を見つけた。,sentence
5213,ぴん,sentence-component
5214,おっしゃる意味がピンときません。,sentence
5215,本能,word
5216,あまりチームに頼りすぎると、個人の闘争本能が減少するかもしれない。,sentence
5217,変装,word
5218,かなり多くの人が、変装していたのが彼だったとは気づかなかった。,sentence
5219,校庭,word
5220,彼らは校庭でしゃべっていた。,sentence
5221,考え出す,word
5222,ついに彼はその作り方を考え出した。,sentence
5223,格闘,word
5224,ジョージは、最近３時間の格闘の末に釣った、重さ３０ポンドのバスの話をしていた。,sentence
5225,投げ付ける,word
5226,もし私の部屋に泥棒が入って来たら、何かを投げつけてやります。,sentence
5227,植木,word
5228,植木にお水をあげてきてちょうだい。,sentence
5229,碑,word
5230,植物園,word
5231,その植物園は薔薇の花が満開だった。,sentence
5232,故国,word
5233,サリーは休暇で故国に帰れないのを悲しんでいた。,sentence
5234,歌謡,word
5235,歌謡曲,word
5236,文法的,word
5237,ある文章が文法的に正しかったとしても、主張している内容が誤りだということはあり得る。,sentence
5238,油絵,word
5239,この油絵は１７世紀のものだ。,sentence
5240,中途半端,word
5241,このレポート、中途半端だな。,sentence
5242,浴槽,word
5243,トムは浴槽にお湯を張った。,sentence
5244,ライト,word
5245,トムはライトをつけた。,sentence
5246,浴衣,word
5247,この浴衣欲しいな。,sentence
5248,肺癌,word
5249,あの男は一週間前に肺ガンで死んだ。,sentence
5250,深み,word
5251,ここだけの話だが彼の考え方は深みに欠ける。,sentence
5252,あらわす,word-reading
5253,ついに正体をあらわしたな。,sentence
5254,火花,word
5255,小さな火花はしばしば大きな炎を起こす。,sentence
5256,そる,word-reading
5257,ひげをそるのは気持ちがいい。,sentence
5258,無意識,word
5259,お母さんは無意識に椅子をつかんだ。,sentence
5260,有用,word
5261,あなたは我々にとって有用な情報をお持ちではないかと思います。,sentence
5262,無残,word
5263,フィルム,word
5264,このカメラにはフィルムが入っていない。,sentence
5265,無理やり,word
5266,どっと,word
5267,その話を聞いた時、彼らはどっと笑い出した。,sentence
5268,熱烈,word
5269,いまだかつて偉大なもので熱烈な精神なくして成し遂げられたものは何もない。,sentence
5270,出,word
5271,ここにお出で。,sentence
5272,独断,word
5273,彼は中流階級の出だ。,sentence
5274,ブラシ,word
5275,ジャックはブラシで上着のほこりを払った。,sentence
5276,理性,word
5277,その不幸が彼女から理性を奪った。,sentence
5278,潜る,word
5279,くじらは長い間水に潜っていられる。,sentence
5280,生死,word
5281,これは生死にかかわる問題だ。,sentence
5282,はなす,word-reading
5283,これまで明日のことを私たちは、皆はなしてきたから、さて、現実に戻って、今日のことを話そう。,sentence
5284,生理,word
5285,なんかすごいイライラする。生理前だからかな。,sentence
5286,現す,word
5287,お前がここに姿を現すとは、思ってもみなかったよ。,sentence
5288,田植え,word
5289,私たちは田植えをしました。,sentence
5290,殺人罪,word
5291,地方検事は彼を盗みと殺人罪で起訴した。,sentence
5292,町並み,word
