Sentence,Translation,SentenceID,TranslationID
ご飯はあなたが作ってくれたから洗い物は私がするわ。,"I'll do the dishes, since you've cooked.",993567,371910
ご飯はあなたが作ってくれたから洗い物は私がするわ。,"Since you did the cooking, I'll do the dishes.",993567,1224472
ご飯は大盛りでお願いします。,"I'd like a large portion of rice, please.",2490297,6598475
ご飯は大盛りでお願いします。,Please give me a large bowl of rice.,2490297,7797861
ご飯は大盛りでお願いします。,Please give me a large serving of rice.,2490297,7797865
ご飯を食べる前には、「いただきます」を言ってから食べるのがマナーだからね。,"It's polite to say ""itadakimasu"" before eating one's meal.",1131390,2674353
ご飯を食べる前には、「いただきます」を言ってから食べるのがマナーだからね。,"It's polite to say ""Bon apétit"" before eating one's meal.",1131390,2674356
さぁ、私たちの出番よ。,Now it's our turn.,10557866,3735123
さあ、くよくよしないで。形勢は君に有利なんだから。,"Come on, take it easy. Chances are in your favor.",216969,54276
さあ、みんなで食べ放題の焼き肉屋さんに行こうよ。,Let's all go to an all-you-can-eat Yakiniku restaurant.,216956,54264
さあ、ピザがいる人ー！,"Hey, who wants pizza?",3576174,3575402
さあ、ボートから降りて岸まで泳ぎなさい。,"Now, get off the boat and swim to shore.",216958,54265
さあ、今汲みなさい。そして宴会の世話役の所に持っていきなさい。,Now draw some out and take it to the master of the banquet.,216936,54244
さあ、仕事の息抜きにコーヒーでも飲みましょうか。,Let's take a break from work by drinking coffee.,926841,2660355
さあ、吐いちまえ!,"Come on, spit it out!",869866,797138
さあ、少しボクシングをしよう。,Let's do some boxing.,216928,54235
さあ、残りの仕事をさくっと片づけて飲みに行こうぜ。,Let's quickly finish the remaining work and go out for some drinks.,1057299,1057302
さあ、残りの仕事をさくっと片づけて飲みに行こうぜ。,Let's wrap up this work now and go out drinking.,1057299,1057303
さあ、駆けつけ三杯、威勢よくぱっといきましょう。,Anybody who shows up late has to chug!,216942,54249
さあいらっしゃい、何を召し上がるか言いたまえ。,"Step right up, gents, and say what you'll have.",216914,54221
さあパーティーの準備がすべて整いました。,Everything is ready now for the party.,216895,54200
さあ出発しよう。君先頭を行きなさい。,"Let's start now, and you go first.",216871,54178
さあ飲み干して。,Now drink up.,3506678,2249666
さいわい、火事は大事にいたらぬうちに消しとめられた。,"Fortunately, the fire was put out before it became too serious.",216850,54157
さきほどおっしゃったことを、もう一度お願いできますか。,Could you please repeat what you just said?,1160402,433596
さくらは満開だった。,The cherry trees were in flower.,216840,54147
さくらんぼは6～7月が旬だ。,The fruiting season for the cherry trees is from June to July.,2598542,2605302
ささいなけんかで仲たがいしないでおこう。,Don't let a little quarrel come between us.,216837,54144
さしあたり、我々にはこれで間に合います。,This will do us for the present.,216833,54138
さしみが好きです。,I like sashimi.,701554,701552
さすが、彼は期待を裏切らないね。,That's just what one would expect of him.,216826,54132
さぞお疲れでしょう。,I dare say you are tired.,216823,54129
さっきからしゃっくりが止まらない。,It's been a while now and my hiccups still haven't stopped.,2481156,5168576
さっきからブツブツと何言ってるの？,What did you grumble a while ago?,907549,6485473
さっきの試合、最後に逆転されておまえが負けるんじゃないかと思ってハラハラしたぞ。,The near-comeback at end of the game earlier put me on the edge of my seat thinking that you might lose.,1098364,10129058
さっきまでの快晴がうそのようだ。,It's hard to believe it was so clear and sunny up to just now.,216793,54099
さっき食堂でトムに会ったよ。,I just ran into Tom in the cafeteria.,2858060,2921264
さっき食堂でトムに会ったよ。,I just ran into Tom in the dining hall.,2858060,2921265
さっとシャワーを浴びた。,She grabbed a shower.,216783,54089
さつま芋蒸しパンを食べます。,I eat steamed Satsuma potato bread.,4641695,6465963
さて、あなたの意見はどうですか。,"Now, what is your opinion?",216780,54086
