Order,Component,Type
5917,ちょくちょく,word
5918,あなたとトムってちょくちょく喧嘩するの？,sentence
5919,24,word-component
5920,時間制,word-component
5921,二十四時間制,word
5922,気合い,word
5923,もっと気合いを入れて仕事しろ。,sentence
5924,二部,word
5925,トムは二部屋の家をもっている。,sentence
5926,がた,word-reading
5927,これは、他人はあなたがたの言うことを聴いて初めてあなたがたを理解できるようになり、好きになれる、ということなのだ。,sentence
5928,53,word-component
5929,五十三次,word
5930,プライベート,word
5931,俺のプライベートに口を出すな。,sentence
5932,人間関係,word
5933,あなたの人間関係における最も大きな危険の一つは自己中心的になることです。,sentence
5934,べたべた,word
5935,お前が近くにいるのをいいことにベタベタしやがって！！,sentence
5936,仕掛け,word
5937,この仕掛けはスイッチで動く。,sentence
5938,生っ粋,word
5939,彼はきっすいのロンドン子です。,sentence
5940,他社,word
5941,他社に後れをとるな。,sentence
5942,よっ,sentence-component
5943,もうっ、全然勉強が手につかないわよっ！！,sentence
5944,代打,word
5945,彼はその試合に代打として出場した。,sentence
5946,ハンガー,word
5947,コートをハンガーに掛けておきなさい。,sentence
5948,会議室,word
5949,この書類、コピー十部とって、第一会議室まで持ってきて。,sentence
5950,お尻,word
5951,またやったら、お尻を引っ叩くわよ。,sentence
5952,会頭,word
5953,平手,word
5954,その子はお行儀悪くして母親に平手打ちされた。,sentence
5955,似顔,word
5956,生徒会,word
5957,生徒会は卒業式の計画について話し合った。,sentence
5958,体内,word
5959,これらの物質がどのようにして体内に吸収されるのかを知りたいと思う。,sentence
5960,震え上がる,word
5961,妻はひとつ目の猫を見て震え上がった。,sentence
5962,余儀ない,word
5963,畜生,word
5964,こんちくしょう。,sentence
5965,余儀なく,word
5966,硴,kanji
5967,硴,word
5968,蠣,word
5969,かき,word
5970,そのカキを食べた事を後悔しているんだ。,sentence
5971,併用,word
5972,聞き出す,word
5973,わたしはうまく秘密を聞き出した。,sentence
5974,保険金,word
5975,その損害は保険金で償われた。,sentence
5976,きいきい,sentence-component
5977,このドア、キーキー音がするけど、直してくれない。,sentence
5978,借り入れ,word
5979,低金利で企業の金融機関からの借入は増えている。,sentence
5980,借入金,word
5981,彼らは借入金が多すぎて、中小企業向け融資を受けられない。,sentence
5982,1500,sentence-component
5983,その街は海抜１５００メートルの所にある。,sentence
5984,優遇,word
5985,逸する,word
5986,好機を逸するな。,sentence
5987,先物,word
5988,政治屋,word
5989,彼は、政治屋にすぎない。,sentence
5990,先行き,word
5991,あの会社は先行き不安な商売をしています。,sentence
5992,勤務時間,word
5993,トムは勤務時間中に寝てました。,sentence
5994,党派,word
5995,党派は二つに分裂した。,sentence
5996,ブーム,word
5997,ブームは峠を越した。,sentence
5998,入居,word
5999,勘定書,word
6000,勘定書がまちがっているように思います。,sentence
6001,入植,word
6002,ホワイトハウス,word
6003,そして手に入れた新しい子犬をホワイトハウスに連れて行こうね。,sentence
6004,全会,word
6005,ずるずる,word
6006,お姫様ごっこをしていた娘は私のスカートをドレスのように身にまとい、ずるずる引きずりながらこっちに向かって歩いてきた。,sentence
6007,全土,word
6008,米国全土では毎年膨大な数の若者が大学にはいる。,sentence
6009,我利,word
6010,がりがり,word
6011,あの人って、ガリガリだけど、奥さんは太ってるのよ。,sentence
6012,全域,word
6013,がみがみ,word
6014,そのきげんの悪い男は自分の娘にがみがみいった。,sentence
6015,公募,word
6016,み,word
6017,「・・・つまり、セックス！？」「うわあ、健二ったら・・・みもふたもない」,sentence
6018,公安,word
6019,面白み,word
6020,あまり面白味のない小説だった。,sentence
6021,公示,word
6022,忍,word
6023,偲ぶ,word
6024,しのぶ,word
6025,故人をしのんで、記念碑が建てられた。,sentence
6026,内定,word
6027,その会社に就職が内定した。,sentence
6028,乙女,word
6029,彼女のしかめた顔は、他の乙女の微笑みより遥かに美しい。,sentence
6030,内野,word
6031,ヒトラー,word
6032,ヒットラーは自殺したと先生は私におっしゃった。,sentence
6033,再選,word
6034,彼が再選されるのは確実だろう。,sentence
6035,歴,word
6036,彼の部屋に入った時、彼は20年に渡るゴルフ歴で手にしてきたトロフィーの数々を私に見せた。,sentence
6037,冷却,word
6038,ランプが熱い場合は、やけどを防ぐため、ランプが冷却するまで約45分間待ってください。,sentence
6039,炊く,word
6040,風速冷却指数を考慮に入れると、気温は零下３０度以下であったに違いない。,sentence
6041,別表,word
6042,お祝いに赤飯でも炊こうかしら。,sentence
6043,ケイコ,sentence-component
6044,お米2合炊いといて。,sentence
6045,前線,word
6046,「あの少女は誰ですか」「ケイコです」,sentence
6047,H,sentence-component
6048,彼は前線へやられた。,sentence
6049,副知事,word
6050,元素記号Ｈは水素をあらわす。,sentence
6051,不眠症,word
6052,どうしたら不眠症を治せるのか教えてください。,sentence
6053,労相,word
6054,見せ掛け,word
6055,この寛大な申し出は単なる見せかけかもしれない。,sentence
6056,労連,word
6057,見抜く,word
6058,どうして君のお父さんはあの男の正体を見抜いたのかわからない。,sentence
6059,勝ち越し,word
6060,通りすがり,word
6061,トムは通りすがりの人に助けてもらった。,sentence
6062,北側,word
6063,カナダはアメリカの北側にある。,sentence
6064,ケイ,word-reading
6065,あ、今度ケー番交換しませんか？,sentence
6066,北陸,word
6067,蝸,kanji
6068,蝸牛,word
6069,カタツムリがすっと角を出した。,sentence
6070,区長,word
6071,アマゾン,word
6072,Amazonに会員登録する。,sentence
6073,医科,word
6074,嘲笑,word
6075,事実は明白だ。それを混乱は憤慨するだろう、無知は嘲笑するだろう、悪意は曲げようとするだろう、しかしそれが事実なのだ。,sentence
6076,兄貴,word
6077,「そっか。暇なら掃除しといて。」「なんだそれ。兄貴をアゴで使うなよ。」,sentence
6078,卓球,word
6079,いくら年を取ってもまだ卓球をやる元気はある。,sentence
6080,贅沢品,word
6081,アメリカでは自動車は必需品であり贅沢品ではない。,sentence
6082,協賛,word
6083,漱石,sentence-component
6084,「春を待ちつつ」は漱石の小説だったね。,sentence
6085,単,word
6086,喘,kanji
6087,喘息,word
6088,サミは喘息だったんだ。,sentence
6089,即日,word
6090,その法律は即日施行された。,sentence
6091,多種,word
6092,その会合に集まった人たちは多種多様だった。,sentence
6093,厚生年金,word
6094,教え込む,word
6095,子供は真実を尊重し真実を話すように教え込まなければならない。,sentence
6096,厳しさ,word
6097,厳しさと甘さの中間を見つける。,sentence
6098,突き当たり,word
6099,そこのつきあたりを右に曲がってください。,sentence
6100,収容所,word
6101,悪しい,sentence-component
6102,これを悪しく考える者らは恥じよ。,sentence
6103,受講,word
6104,クラスメートは、このようなオンラインコースを受講することについてどう思っていますか？,sentence
6105,肥沃,word
6106,ここは土地が肥沃である。,sentence
6107,口調,word
6108,年老いた旦那は身を乗り出して、やさしい口調で妻に聞いた。,sentence
6109,猟師,word
6110,その猟師は森の中深く入り込み、二度と帰らなかった。,sentence
6111,合戦,word
6112,アキラ,sentence-component
6113,アキラはお金の続く限りニューヨークに滞在するだろう。,sentence
6114,同校,word
6115,伝,word
6116,世界の歴史とはまさに偉人伝である。,sentence
6117,向い,word
6118,裏切り,word
6119,あの男は裏切りもしかねない。,sentence
6120,品目,word
6121,これらの品目は入手がかなり困難だ。,sentence
6122,理髪店,word
6123,ホテルの中に理髪店はありますか。,sentence
6124,会議所,word
6125,商工会議所,word
6126,理性的,word
6127,あなたはもっと理性的であるべきだ。,sentence
6128,四半期,word
6129,企業収益は第１四半期に大きく改善した。,sentence
6130,オムレツ,word
6131,第３四半期のＧＮＰ成長は前期比１％だった。,sentence
6132,国土庁,word
6133,たまごを割らずにオムレツは作れない。,sentence
